date,team_a,team_b,score,sidefeature1,sidefeature2
2015-05-06,1610612739,1610612741,197.0,0.61,0.6459999999999999
2015-05-06,1610612745,1610612746,224.0,0.6829999999999999,0.6829999999999999
2015-05-05,1610612737,1610612764,196.0,0.561,0.732
2015-05-05,1610612744,1610612763,187.0,0.6709999999999999,0.8170000000000001
2015-05-04,1610612739,1610612741,191.0,0.61,0.6459999999999999
2015-05-04,1610612745,1610612746,218.0,0.6829999999999999,0.6829999999999999
2015-05-03,1610612737,1610612764,202.0,0.561,0.732
2015-05-03,1610612744,1610612763,187.0,0.6709999999999999,0.8170000000000001
2015-05-02,1610612746,1610612759,220.0,0.6709999999999999,0.6829999999999999
2015-05-01,1610612751,1610612737,198.0,0.732,0.46299999999999997
2015-04-30,1610612749,1610612741,186.0,0.61,0.5
2015-04-30,1610612759,1610612746,198.0,0.6829999999999999,0.6709999999999999
2015-04-29,1610612737,1610612751,204.0,0.46299999999999997,0.732
2015-04-29,1610612763,1610612757,192.0,0.622,0.6709999999999999
2015-04-28,1610612745,1610612742,197.0,0.61,0.6829999999999999
2015-04-28,1610612746,1610612759,218.0,0.6709999999999999,0.6829999999999999
2015-04-27,1610612751,1610612737,235.0,0.732,0.46299999999999997
2015-04-27,1610612741,1610612749,182.0,0.5,0.61
2015-04-27,1610612757,1610612763,191.0,0.6709999999999999,0.622
2015-04-26,1610612738,1610612739,194.0,0.6459999999999999,0.488
2015-04-26,1610612759,1610612746,219.0,0.6829999999999999,0.6709999999999999
2015-04-26,1610612764,1610612761,219.0,0.598,0.561
2015-04-26,1610612742,1610612745,230.0,0.6829999999999999,0.61
2015-04-25,1610612751,1610612737,174.0,0.732,0.46299999999999997
2015-04-25,1610612749,1610612741,182.0,0.61,0.5
2015-04-25,1610612740,1610612744,207.0,0.8170000000000001,0.5489999999999999
2015-04-25,1610612757,1610612763,224.0,0.6709999999999999,0.622
2015-04-24,1610612742,1610612745,258.0,0.6829999999999999,0.61
2015-04-24,1610612764,1610612761,205.0,0.598,0.561
2015-04-24,1610612759,1610612746,173.0,0.6829999999999999,0.6709999999999999
2015-04-23,1610612738,1610612739,198.0,0.6459999999999999,0.488
2015-04-23,1610612749,1610612741,219.0,0.61,0.5
2015-04-23,1610612740,1610612744,242.0,0.8170000000000001,0.5489999999999999
2015-04-22,1610612737,1610612751,187.0,0.46299999999999997,0.732
2015-04-22,1610612763,1610612757,179.0,0.622,0.6709999999999999
2015-04-22,1610612746,1610612759,218.0,0.6709999999999999,0.6829999999999999
2015-04-21,1610612739,1610612738,190.0,0.488,0.6459999999999999
2015-04-21,1610612761,1610612764,223.0,0.561,0.598
2015-04-21,1610612745,1610612742,210.0,0.61,0.6829999999999999
2015-04-20,1610612741,1610612749,173.0,0.5,0.61
2015-04-20,1610612744,1610612740,184.0,0.5489999999999999,0.8170000000000001
2015-04-19,1610612739,1610612738,213.0,0.488,0.6459999999999999
2015-04-19,1610612737,1610612751,191.0,0.46299999999999997,0.732
2015-04-19,1610612763,1610612757,186.0,0.622,0.6709999999999999
2015-04-19,1610612746,1610612759,199.0,0.6709999999999999,0.6829999999999999
2015-04-18,1610612761,1610612764,179.0,0.561,0.598
2015-04-18,1610612744,1610612740,205.0,0.5489999999999999,0.8170000000000001
2015-04-18,1610612741,1610612749,194.0,0.5,0.61
2015-04-18,1610612745,1610612742,226.0,0.61,0.6829999999999999
2015-04-15,1610612761,1610612766,179.0,0.40700000000000003,0.593
2015-04-15,1610612741,1610612737,176.0,0.741,0.605
2015-04-15,1610612742,1610612757,212.0,0.63,0.605
2015-04-15,1610612745,1610612762,208.0,0.469,0.679
2015-04-15,1610612749,1610612738,205.0,0.48100000000000004,0.506
2015-04-15,1610612750,1610612760,251.0,0.5429999999999999,0.198
2015-04-15,1610612740,1610612759,211.0,0.679,0.5429999999999999
2015-04-15,1610612751,1610612753,189.0,0.309,0.457
2015-04-15,1610612739,1610612764,221.0,0.568,0.642
2015-04-15,1610612752,1610612765,202.0,0.38299999999999995,0.21
2015-04-15,1610612755,1610612748,206.0,0.444,0.222
2015-04-15,1610612763,1610612754,178.0,0.469,0.667
2015-04-15,1610612744,1610612743,259.0,0.37,0.815
2015-04-15,1610612747,1610612758,221.0,0.34600000000000003,0.259
2015-04-14,1610612738,1610612761,188.0,0.6,0.475
2015-04-14,1610612754,1610612764,194.0,0.575,0.46299999999999997
2015-04-14,1610612756,1610612746,213.0,0.679,0.48100000000000004
2015-04-13,1610612766,1610612745,190.0,0.675,0.413
2015-04-13,1610612739,1610612765,206.0,0.38799999999999996,0.638
2015-04-13,1610612755,1610612749,204.0,0.5,0.225
2015-04-13,1610612737,1610612752,220.0,0.2,0.75
2015-04-13,1610612751,1610612741,199.0,0.6,0.46299999999999997
2015-04-13,1610612748,1610612753,193.0,0.313,0.43799999999999994
2015-04-13,1610612750,1610612740,188.0,0.5379999999999999,0.2
2015-04-13,1610612760,1610612757,191.0,0.638,0.5379999999999999
2015-04-13,1610612762,1610612742,201.0,0.613,0.46299999999999997
2015-04-13,1610612758,1610612747,194.0,0.263,0.33799999999999997
2015-04-13,1610612744,1610612763,218.0,0.675,0.813
2015-04-13,1610612746,1610612743,213.0,0.375,0.675
2015-04-12,1610612749,1610612751,169.0,0.46799999999999997,0.494
2015-04-12,1610612738,1610612739,195.0,0.6459999999999999,0.46799999999999997
2015-04-12,1610612765,1610612766,193.0,0.418,0.38
2015-04-12,1610612743,1610612758,233.0,0.342,0.3670000000000001
2015-04-12,1610612754,1610612760,220.0,0.544,0.456
2015-04-12,1610612764,1610612737,207.0,0.759,0.57
2015-04-12,1610612745,1610612740,235.0,0.544,0.6709999999999999
2015-04-12,1610612759,1610612756,198.0,0.488,0.675
2015-04-12,1610612747,1610612742,226.0,0.608,0.266
2015-04-11,1610612753,1610612752,159.0,0.19,0.316
2015-04-11,1610612748,1610612761,211.0,0.595,0.44299999999999995
2015-04-11,1610612741,1610612755,221.0,0.228,0.595
2015-04-11,1610612746,1610612763,180.0,0.684,0.6709999999999999
2015-04-11,1610612757,1610612762,216.0,0.456,0.6459999999999999
2015-04-11,1610612744,1610612750,211.0,0.203,0.81
2015-04-10,1610612753,1610612761,200.0,0.59,0.321
2015-04-10,1610612737,1610612766,184.0,0.423,0.7559999999999999
2015-04-10,1610612751,1610612764,197.0,0.5770000000000001,0.462
2015-04-10,1610612739,1610612738,189.0,0.462,0.654
2015-04-10,1610612765,1610612754,210.0,0.449,0.385
2015-04-10,1610612752,1610612749,190.0,0.48700000000000004,0.192
2015-04-10,1610612745,1610612759,207.0,0.6709999999999999,0.679
2015-04-10,1610612740,1610612756,165.0,0.494,0.5379999999999999
2015-04-10,1610612760,1610612758,219.0,0.34600000000000003,0.5379999999999999
2015-04-10,1610612743,1610612742,287.0,0.603,0.3720000000000001
2015-04-10,1610612762,1610612763,177.0,0.679,0.462
2015-04-10,1610612747,1610612750,204.0,0.205,0.256
2015-04-09,1610612748,1610612741,167.0,0.59,0.449
2015-04-09,1610612744,1610612757,221.0,0.654,0.8079999999999999
2015-04-08,1610612766,1610612761,166.0,0.584,0.429
2015-04-08,1610612753,1610612741,208.0,0.597,0.312
2015-04-08,1610612755,1610612764,209.0,0.5710000000000001,0.231
2015-04-08,1610612765,1610612738,216.0,0.455,0.39
2015-04-08,1610612751,1610612737,225.0,0.753,0.46799999999999997
2015-04-08,1610612752,1610612754,188.0,0.442,0.195
2015-04-08,1610612763,1610612740,184.0,0.545,0.675
2015-04-08,1610612749,1610612739,203.0,0.649,0.494
2015-04-08,1610612759,1610612745,208.0,0.688,0.667
2015-04-08,1610612743,1610612747,220.0,0.26,0.364
2015-04-08,1610612762,1610612758,194.0,0.35100000000000003,0.455
2015-04-08,1610612742,1610612756,211.0,0.5,0.597
2015-04-08,1610612757,1610612750,207.0,0.20800000000000002,0.649
2015-04-07,1610612737,1610612756,165.0,0.506,0.75
2015-04-07,1610612748,1610612766,205.0,0.434,0.442
2015-04-07,1610612740,1610612744,203.0,0.818,0.539
2015-04-07,1610612760,1610612759,201.0,0.662,0.545
2015-04-07,1610612758,1610612750,227.0,0.21100000000000002,0.342
2015-04-07,1610612746,1610612747,205.0,0.263,0.667
2015-04-06,1610612751,1610612757,202.0,0.6579999999999999,0.461
2015-04-05,1610612760,1610612745,227.0,0.684,0.5529999999999999
2015-04-05,1610612739,1610612741,193.0,0.605,0.645
2015-04-05,1610612754,1610612748,201.0,0.447,0.434
2015-04-05,1610612759,1610612744,199.0,0.8290000000000001,0.6579999999999999
2015-04-05,1610612752,1610612755,192.0,0.23399999999999999,0.184
2015-04-05,1610612758,1610612762,196.0,0.447,0.34700000000000003
2015-04-05,1610612747,1610612746,184.0,0.662,0.267
2015-04-04,1610612766,1610612755,183.0,0.237,0.4270000000000001
2015-04-04,1610612737,1610612751,230.0,0.467,0.747
2015-04-04,1610612765,1610612748,197.0,0.45299999999999996,0.382
2015-04-04,1610612761,1610612738,233.0,0.447,0.5920000000000001
2015-04-04,1610612763,1610612764,175.0,0.5660000000000001,0.684
2015-04-04,1610612742,1610612744,233.0,0.8270000000000001,0.605
2015-04-04,1610612749,1610612753,187.0,0.303,0.5
2015-04-04,1610612743,1610612746,199.0,0.6579999999999999,0.368
2015-04-04,1610612756,1610612762,172.0,0.45299999999999996,0.5
2015-04-04,1610612757,1610612740,189.0,0.547,0.653
2015-04-03,1610612754,1610612766,167.0,0.4320000000000001,0.4270000000000001
2015-04-03,1610612764,1610612752,188.0,0.187,0.56
2015-04-03,1610612738,1610612749,211.0,0.493,0.45299999999999996
2015-04-03,1610612751,1610612761,223.0,0.6,0.45899999999999996
2015-04-03,1610612741,1610612765,170.0,0.387,0.6
2015-04-03,1610612763,1610612760,192.0,0.56,0.68
2015-04-03,1610612750,1610612753,181.0,0.293,0.213
2015-04-03,1610612759,1610612743,216.0,0.373,0.653
2015-04-03,1610612758,1610612740,196.0,0.541,0.35100000000000003
2015-04-03,1610612747,1610612757,184.0,0.649,0.27
2015-04-02,1610612739,1610612748,202.0,0.45899999999999996,0.64
2015-04-02,1610612742,1610612745,209.0,0.68,0.613
2015-04-02,1610612744,1610612756,213.0,0.507,0.8240000000000001
2015-04-01,1610612766,1610612765,180.0,0.392,0.425
2015-04-01,1610612753,1610612759,194.0,0.649,0.297
2015-04-01,1610612764,1610612755,199.0,0.24,0.5539999999999999
2015-04-01,1610612738,1610612754,187.0,0.4320000000000001,0.446
2015-04-01,1610612752,1610612751,198.0,0.452,0.18899999999999997
2015-04-01,1610612745,1610612758,226.0,0.35600000000000004,0.6759999999999999
2015-04-01,1610612749,1610612741,186.0,0.608,0.486
2015-04-01,1610612750,1610612761,212.0,0.595,0.21600000000000005
2015-04-01,1610612760,1610612742,266.0,0.608,0.568
2015-04-01,1610612762,1610612743,182.0,0.37799999999999995,0.446
2015-04-01,1610612757,1610612746,248.0,0.653,0.6579999999999999
2015-04-01,1610612747,1610612740,205.0,0.534,0.27399999999999997
2015-03-31,1610612751,1610612754,217.0,0.43799999999999994,0.444
2015-03-31,1610612765,1610612737,200.0,0.757,0.384
2015-03-31,1610612748,1610612759,176.0,0.644,0.466
2015-03-31,1610612746,1610612744,216.0,0.8220000000000001,0.662
2015-03-30,1610612766,1610612738,220.0,0.43799999999999994,0.431
2015-03-30,1610612755,1610612747,224.0,0.264,0.243
2015-03-30,1610612737,1610612749,189.0,0.493,0.753
2015-03-30,1610612761,1610612745,195.0,0.685,0.589
2015-03-30,1610612763,1610612758,180.0,0.361,0.6759999999999999
2015-03-30,1610612750,1610612762,188.0,0.43799999999999994,0.21899999999999997
2015-03-30,1610612757,1610612756,195.0,0.514,0.653
2015-03-29,1610612764,1610612745,190.0,0.6809999999999999,0.562
2015-03-29,1610612751,1610612747,206.0,0.268,0.4370000000000001
2015-03-29,1610612740,1610612750,198.0,0.222,0.528
2015-03-29,1610612739,1610612755,173.0,0.247,0.635
2015-03-29,1610612738,1610612746,225.0,0.6579999999999999,0.444
2015-03-29,1610612748,1610612765,211.0,0.389,0.45799999999999996
2015-03-29,1610612759,1610612763,192.0,0.685,0.639
2015-03-29,1610612754,1610612742,203.0,0.616,0.431
2015-03-29,1610612756,1610612760,206.0,0.562,0.521
2015-03-28,1610612766,1610612737,215.0,0.764,0.423
2015-03-28,1610612741,1610612752,191.0,0.192,0.603
2015-03-28,1610612749,1610612744,203.0,0.8190000000000001,0.5
2015-03-28,1610612762,1610612760,183.0,0.569,0.431
2015-03-28,1610612757,1610612743,234.0,0.384,0.648
2015-03-27,1610612753,1610612765,208.0,0.38,0.301
2015-03-27,1610612755,1610612746,217.0,0.653,0.25
2015-03-27,1610612764,1610612766,217.0,0.429,0.556
2015-03-27,1610612737,1610612748,185.0,0.465,0.7609999999999999
2015-03-27,1610612751,1610612739,204.0,0.644,0.429
2015-03-27,1610612752,1610612738,188.0,0.4370000000000001,0.19399999999999998
2015-03-27,1610612761,1610612747,177.0,0.271,0.583
2015-03-27,1610612745,1610612750,230.0,0.225,0.6759999999999999
2015-03-27,1610612763,1610612744,191.0,0.8170000000000001,0.6940000000000001
2015-03-27,1610612740,1610612758,190.0,0.366,0.521
2015-03-27,1610612759,1610612742,170.0,0.625,0.634
2015-03-27,1610612743,1610612762,198.0,0.4370000000000001,0.375
2015-03-27,1610612756,1610612757,168.0,0.643,0.528
2015-03-26,1610612749,1610612754,218.0,0.4370000000000001,0.493
2015-03-25,1610612766,1610612751,179.0,0.42,0.435
2015-03-25,1610612752,1610612746,191.0,0.648,0.19699999999999998
2015-03-25,1610612753,1610612737,178.0,0.757,0.306
2015-03-25,1610612764,1610612754,204.0,0.429,0.563
2015-03-25,1610612761,1610612741,219.0,0.597,0.5920000000000001
2015-03-25,1610612738,1610612748,179.0,0.457,0.44299999999999995
2015-03-25,1610612763,1610612739,200.0,0.639,0.7040000000000001
2015-03-25,1610612750,1610612747,200.0,0.261,0.22899999999999998
2015-03-25,1610612740,1610612745,188.0,0.6709999999999999,0.529
2015-03-25,1610612743,1610612755,184.0,0.239,0.38
2015-03-25,1610612762,1610612757,181.0,0.638,0.44299999999999995
2015-03-25,1610612759,1610612760,221.0,0.5770000000000001,0.629
2015-03-25,1610612756,1610612758,207.0,0.35700000000000004,0.535
2015-03-24,1610612765,1610612761,212.0,0.6,0.371
2015-03-24,1610612749,1610612748,177.0,0.46399999999999997,0.486
2015-03-24,1610612760,1610612747,244.0,0.265,0.5710000000000001
2015-03-24,1610612742,1610612759,195.0,0.638,0.62
2015-03-24,1610612758,1610612755,213.0,0.243,0.348
2015-03-24,1610612757,1610612744,230.0,0.8140000000000001,0.647
2015-03-23,1610612754,1610612745,210.0,0.667,0.435
2015-03-23,1610612751,1610612738,201.0,0.435,0.426
2015-03-23,1610612752,1610612763,185.0,0.7,0.2
2015-03-23,1610612741,1610612766,184.0,0.441,0.5920000000000001
2015-03-23,1610612762,1610612750,210.0,0.217,0.449
2015-03-23,1610612744,1610612764,183.0,0.5710000000000001,0.812
2015-03-22,1610612749,1610612739,198.0,0.634,0.493
2015-03-22,1610612760,1610612748,168.0,0.47100000000000003,0.565
2015-03-22,1610612737,1610612759,209.0,0.632,0.768
2015-03-22,1610612746,1610612740,207.0,0.536,0.643
2015-03-22,1610612761,1610612752,195.0,0.203,0.594
2015-03-22,1610612758,1610612764,195.0,0.58,0.33799999999999997
2015-03-22,1610612738,1610612765,202.0,0.36200000000000004,0.441
2015-03-22,1610612753,1610612743,219.0,0.371,0.31
2015-03-22,1610612750,1610612766,207.0,0.433,0.221
2015-03-22,1610612756,1610612742,190.0,0.629,0.529
2015-03-22,1610612747,1610612755,188.0,0.24600000000000002,0.254
2015-03-21,1610612754,1610612751,234.0,0.418,0.441
2015-03-21,1610612765,1610612741,198.0,0.6,0.353
2015-03-21,1610612745,1610612756,219.0,0.522,0.6759999999999999
2015-03-21,1610612763,1610612757,183.0,0.657,0.696
2015-03-21,1610612744,1610612762,197.0,0.456,0.809
2015-03-20,1610612753,1610612757,215.0,0.667,0.3
2015-03-20,1610612755,1610612752,178.0,0.20600000000000002,0.235
2015-03-20,1610612751,1610612749,256.0,0.5,0.409
2015-03-20,1610612739,1610612754,187.0,0.44799999999999995,0.629
2015-03-20,1610612748,1610612743,199.0,0.377,0.46299999999999997
2015-03-20,1610612741,1610612761,200.0,0.603,0.594
2015-03-20,1610612760,1610612737,238.0,0.779,0.5589999999999999
2015-03-20,1610612742,1610612763,213.0,0.691,0.638
2015-03-20,1610612759,1610612738,190.0,0.44799999999999995,0.627
2015-03-20,1610612758,1610612766,192.0,0.439,0.32799999999999996
2015-03-20,1610612744,1610612740,208.0,0.544,0.8059999999999999
2015-03-20,1610612746,1610612764,212.0,0.588,0.638
2015-03-19,1610612752,1610612750,187.0,0.209,0.209
2015-03-19,1610612745,1610612743,226.0,0.382,0.672
2015-03-19,1610612756,1610612740,146.0,0.552,0.515
2015-03-19,1610612747,1610612762,153.0,0.44799999999999995,0.258
2015-03-18,1610612739,1610612751,209.0,0.415,0.623
2015-03-18,1610612755,1610612765,177.0,0.358,0.22399999999999998
2015-03-18,1610612748,1610612757,212.0,0.677,0.455
2015-03-18,1610612761,1610612750,205.0,0.212,0.597
2015-03-18,1610612741,1610612754,189.0,0.455,0.588
2015-03-18,1610612749,1610612759,217.0,0.621,0.507
2015-03-18,1610612760,1610612738,240.0,0.455,0.552
2015-03-18,1610612742,1610612753,209.0,0.304,0.632
2015-03-18,1610612758,1610612746,221.0,0.632,0.33299999999999996
2015-03-18,1610612744,1610612737,209.0,0.7909999999999999,0.8029999999999999
2015-03-18,1610612762,1610612764,172.0,0.5820000000000001,0.455
2015-03-17,1610612765,1610612763,200.0,0.701,0.348
2015-03-17,1610612752,1610612759,204.0,0.631,0.19699999999999998
2015-03-17,1610612745,1610612753,201.0,0.309,0.667
2015-03-17,1610612740,1610612749,169.0,0.515,0.545
2015-03-17,1610612746,1610612766,191.0,0.446,0.627
2015-03-16,1610612754,1610612761,215.0,0.591,0.462
2015-03-16,1610612764,1610612757,202.0,0.688,0.5760000000000001
2015-03-16,1610612738,1610612755,197.0,0.22699999999999998,0.446
2015-03-16,1610612763,1610612743,173.0,0.38799999999999996,0.6970000000000001
2015-03-16,1610612750,1610612751,228.0,0.406,0.215
2015-03-16,1610612748,1610612739,198.0,0.632,0.446
2015-03-16,1610612742,1610612760,234.0,0.561,0.627
2015-03-16,1610612762,1610612766,160.0,0.45299999999999996,0.446
2015-03-16,1610612758,1610612737,213.0,0.7879999999999999,0.33799999999999997
2015-03-16,1610612744,1610612747,213.0,0.262,0.8
2015-03-15,1610612760,1610612741,209.0,0.597,0.5539999999999999
2015-03-15,1610612746,1610612745,198.0,0.662,0.636
2015-03-15,1610612740,1610612743,229.0,0.379,0.5539999999999999
2015-03-15,1610612753,1610612739,231.0,0.627,0.313
2015-03-15,1610612759,1610612750,220.0,0.21899999999999997,0.625
2015-03-15,1610612761,1610612757,210.0,0.6829999999999999,0.6
2015-03-15,1610612756,1610612752,191.0,0.2,0.507
2015-03-15,1610612747,1610612737,177.0,0.785,0.266
2015-03-14,1610612754,1610612738,182.0,0.43799999999999994,0.469
2015-03-14,1610612764,1610612758,210.0,0.344,0.569
2015-03-14,1610612755,1610612751,181.0,0.397,0.231
2015-03-14,1610612763,1610612749,179.0,0.523,0.6920000000000001
2015-03-14,1610612762,1610612765,173.0,0.354,0.43799999999999994
2015-03-14,1610612744,1610612752,219.0,0.203,0.797
2015-03-13,1610612766,1610612741,192.0,0.606,0.444
2015-03-13,1610612755,1610612758,221.0,0.349,0.21899999999999997
2015-03-13,1610612738,1610612753,183.0,0.318,0.429
2015-03-13,1610612761,1610612748,194.0,0.45299999999999996,0.594
2015-03-13,1610612760,1610612750,212.0,0.222,0.547
2015-03-13,1610612742,1610612746,228.0,0.6459999999999999,0.621
2015-03-13,1610612743,1610612744,217.0,0.81,0.369
2015-03-13,1610612756,1610612737,183.0,0.7809999999999999,0.515
2015-03-13,1610612757,1610612765,217.0,0.359,0.677
2015-03-12,1610612754,1610612749,212.0,0.531,0.46
2015-03-12,1610612764,1610612763,194.0,0.703,0.563
2015-03-12,1610612762,1610612745,200.0,0.672,0.429
2015-03-12,1610612759,1610612739,253.0,0.621,0.635
2015-03-12,1610612747,1610612752,195.0,0.19,0.27
2015-03-11,1610612766,1610612758,219.0,0.33899999999999997,0.452
2015-03-11,1610612755,1610612741,199.0,0.6,0.222
2015-03-11,1610612738,1610612763,187.0,0.7140000000000001,0.419
2015-03-11,1610612748,1610612751,202.0,0.40299999999999997,0.444
2015-03-11,1610612749,1610612753,188.0,0.32299999999999995,0.524
2015-03-11,1610612760,1610612746,228.0,0.6409999999999999,0.556
2015-03-11,1610612743,1610612737,217.0,0.794,0.359
2015-03-11,1610612756,1610612750,203.0,0.226,0.508
2015-03-11,1610612744,1610612765,203.0,0.365,0.8059999999999999
2015-03-11,1610612757,1610612745,205.0,0.6829999999999999,0.672
2015-03-10,1610612754,1610612753,204.0,0.32799999999999996,0.452
2015-03-10,1610612751,1610612740,202.0,0.547,0.41
2015-03-10,1610612742,1610612739,221.0,0.615,0.631
2015-03-10,1610612759,1610612761,224.0,0.603,0.629
2015-03-10,1610612762,1610612752,169.0,0.19399999999999998,0.419
2015-03-10,1610612747,1610612765,178.0,0.371,0.258
2015-03-09,1610612766,1610612764,164.0,0.556,0.45899999999999996
2015-03-09,1610612737,1610612758,235.0,0.344,0.79
2015-03-09,1610612748,1610612738,190.0,0.41,0.452
2015-03-09,1610612741,1610612763,192.0,0.71,0.609
2015-03-09,1610612749,1610612740,217.0,0.54,0.532
2015-03-09,1610612743,1610612752,184.0,0.19699999999999998,0.349
2015-03-09,1610612756,1610612744,178.0,0.8029999999999999,0.516
2015-03-09,1610612746,1610612750,165.0,0.23,0.635
2015-03-08,1610612759,1610612741,221.0,0.619,0.623
2015-03-08,1610612744,1610612746,204.0,0.645,0.8
2015-03-08,1610612751,1610612762,183.0,0.41,0.41700000000000004
2015-03-08,1610612765,1610612766,209.0,0.45,0.377
2015-03-08,1610612753,1610612738,201.0,0.41700000000000004,0.317
2015-03-08,1610612760,1610612761,212.0,0.613,0.5479999999999999
2015-03-08,1610612747,1610612742,193.0,0.625,0.262
2015-03-07,1610612740,1610612763,184.0,0.721,0.532
2015-03-07,1610612739,1610612756,168.0,0.524,0.609
2015-03-07,1610612748,1610612758,223.0,0.35,0.44299999999999995
2015-03-07,1610612752,1610612754,178.0,0.44299999999999995,0.2
2015-03-07,1610612755,1610612737,176.0,0.8029999999999999,0.21
2015-03-07,1610612750,1610612757,234.0,0.6829999999999999,0.217
2015-03-07,1610612749,1610612764,176.0,0.565,0.525
2015-03-07,1610612743,1610612745,214.0,0.677,0.355
2015-03-06,1610612766,1610612761,197.0,0.623,0.441
2015-03-06,1610612754,1610612741,182.0,0.629,0.433
2015-03-06,1610612753,1610612758,233.0,0.35600000000000004,0.306
2015-03-06,1610612755,1610612762,172.0,0.4,0.213
2015-03-06,1610612764,1610612748,196.0,0.45,0.557
2015-03-06,1610612737,1610612739,203.0,0.619,0.8
2015-03-06,1610612751,1610612756,208.0,0.516,0.424
2015-03-06,1610612745,1610612765,196.0,0.38299999999999995,0.672
2015-03-06,1610612763,1610612747,187.0,0.267,0.7170000000000001
2015-03-06,1610612740,1610612738,202.0,0.40700000000000003,0.541
2015-03-06,1610612759,1610612743,231.0,0.361,0.617
2015-03-06,1610612744,1610612742,193.0,0.635,0.797
2015-03-05,1610612741,1610612760,213.0,0.557,0.623
2015-03-05,1610612757,1610612742,169.0,0.645,0.6779999999999999
2015-03-04,1610612754,1610612752,187.0,0.203,0.424
2015-03-04,1610612753,1610612756,205.0,0.508,0.311
2015-03-04,1610612738,1610612762,169.0,0.40700000000000003,0.397
2015-03-04,1610612751,1610612766,206.0,0.431,0.431
2015-03-04,1610612761,1610612739,232.0,0.613,0.633
2015-03-04,1610612745,1610612763,202.0,0.7120000000000001,0.6829999999999999
2015-03-04,1610612750,1610612743,185.0,0.35,0.22
2015-03-04,1610612740,1610612765,173.0,0.39,0.5329999999999999
2015-03-04,1610612760,1610612755,241.0,0.217,0.55
2015-03-04,1610612748,1610612747,194.0,0.271,0.441
2015-03-04,1610612759,1610612758,197.0,0.36200000000000004,0.61
2015-03-04,1610612744,1610612749,195.0,0.5329999999999999,0.7929999999999999
2015-03-04,1610612746,1610612757,191.0,0.672,0.6559999999999999
2015-03-03,1610612752,1610612758,210.0,0.35100000000000003,0.207
2015-03-03,1610612766,1610612747,207.0,0.276,0.42100000000000004
2015-03-03,1610612739,1610612738,189.0,0.40399999999999997,0.607
2015-03-03,1610612737,1610612745,200.0,0.695,0.797
2015-03-03,1610612741,1610612764,189.0,0.5670000000000001,0.617
2015-03-03,1610612763,1610612762,175.0,0.397,0.7240000000000001
2015-03-03,1610612743,1610612749,201.0,0.542,0.33899999999999997
2015-03-02,1610612755,1610612761,217.0,0.627,0.22
2015-03-02,1610612751,1610612744,218.0,0.807,0.42100000000000004
2015-03-02,1610612748,1610612756,213.0,0.517,0.431
2015-03-02,1610612750,1610612746,215.0,0.65,0.22399999999999998
2015-03-02,1610612742,1610612740,195.0,0.542,0.639
2015-03-01,1610612741,1610612746,182.0,0.644,0.627
2015-03-01,1610612745,1610612739,208.0,0.617,0.69
2015-03-01,1610612758,1610612757,209.0,0.667,0.35700000000000004
2015-03-01,1610612738,1610612744,207.0,0.804,0.41100000000000003
2015-03-01,1610612754,1610612755,168.0,0.22399999999999998,0.414
2015-03-01,1610612753,1610612766,181.0,0.41100000000000003,0.317
2015-03-01,1610612747,1610612760,209.0,0.542,0.281
2015-03-01,1610612743,1610612740,191.0,0.534,0.345
2015-02-28,1610612764,1610612765,194.0,0.397,0.5589999999999999
2015-02-28,1610612748,1610612737,184.0,0.7929999999999999,0.439
2015-02-28,1610612752,1610612761,201.0,0.638,0.193
2015-02-28,1610612750,1610612763,198.0,0.7190000000000001,0.228
2015-02-28,1610612742,1610612751,198.0,0.41100000000000003,0.65
2015-02-28,1610612756,1610612759,175.0,0.603,0.525
2015-02-28,1610612762,1610612749,157.0,0.552,0.386
2015-02-27,1610612754,1610612739,179.0,0.627,0.40399999999999997
2015-02-27,1610612755,1610612764,170.0,0.569,0.21100000000000002
2015-02-27,1610612737,1610612753,183.0,0.322,0.789
2015-02-27,1610612738,1610612766,204.0,0.418,0.4
2015-02-27,1610612765,1610612752,236.0,0.179,0.40399999999999997
2015-02-27,1610612761,1610612744,202.0,0.8,0.649
2015-02-27,1610612741,1610612750,185.0,0.23199999999999998,0.621
2015-02-27,1610612745,1610612751,200.0,0.418,0.684
2015-02-27,1610612763,1610612746,176.0,0.638,0.732
2015-02-27,1610612740,1610612748,206.0,0.446,0.526
2015-02-27,1610612743,1610612762,186.0,0.375,0.35100000000000003
2015-02-27,1610612758,1610612759,203.0,0.596,0.364
2015-02-27,1610612747,1610612749,194.0,0.561,0.268
2015-02-27,1610612757,1610612760,227.0,0.552,0.6609999999999999
2015-02-26,1610612739,1610612744,209.0,0.815,0.621
2015-02-26,1610612756,1610612760,230.0,0.561,0.517
2015-02-25,1610612753,1610612748,183.0,0.436,0.32799999999999996
2015-02-25,1610612737,1610612742,191.0,0.6609999999999999,0.7859999999999999
2015-02-25,1610612738,1610612752,209.0,0.182,0.389
2015-02-25,1610612741,1610612766,184.0,0.40700000000000003,0.632
2015-02-25,1610612745,1610612746,215.0,0.649,0.679
2015-02-25,1610612749,1610612755,192.0,0.214,0.5539999999999999
2015-02-25,1610612750,1610612764,174.0,0.579,0.218
2015-02-25,1610612740,1610612751,198.0,0.426,0.518
2015-02-25,1610612743,1610612756,206.0,0.509,0.35700000000000004
2015-02-25,1610612762,1610612747,197.0,0.255,0.382
