,date,team_a,team_b,score
8776,2016-11-22,1610612743,1610612741,217.0
8777,2016-11-22,1610612747,1610612760,220.0
8778,2016-11-21,1610612755,1610612748,195.0
8779,2016-11-21,1610612764,1610612756,207.0
8780,2016-11-21,1610612766,1610612763,195.0
8781,2016-11-21,1610612754,1610612744,203.0
8782,2016-11-21,1610612765,1610612745,195.0
8783,2016-11-21,1610612749,1610612753,182.0
8784,2016-11-21,1610612750,1610612738,192.0
8785,2016-11-21,1610612759,1610612742,187.0
8786,2016-11-21,1610612746,1610612761,238.0
8787,2016-11-20,1610612752,1610612737,198.0
8788,2016-11-20,1610612751,1610612757,238.0
8789,2016-11-20,1610612760,1610612754,226.0
8790,2016-11-20,1610612758,1610612761,201.0
8791,2016-11-20,1610612743,1610612762,196.0
8792,2016-11-20,1610612747,1610612741,228.0
8793,2016-11-19,1610612745,1610612762,213.0
8794,2016-11-19,1610612740,1610612766,237.0
8795,2016-11-19,1610612764,1610612748,225.0
8796,2016-11-19,1610612753,1610612742,182.0
8797,2016-11-19,1610612765,1610612738,186.0
8798,2016-11-19,1610612755,1610612756,225.0
8799,2016-11-19,1610612763,1610612750,164.0
8800,2016-11-19,1610612749,1610612744,245.0
8801,2016-11-19,1610612746,1610612741,197.0
8802,2016-11-18,1610612766,1610612737,196.0
8803,2016-11-18,1610612754,1610612756,212.0
8804,2016-11-18,1610612739,1610612765,185.0
8805,2016-11-18,1610612740,1610612757,214.0
8806,2016-11-18,1610612760,1610612751,229.0
8807,2016-11-18,1610612738,1610612744,192.0
8808,2016-11-18,1610612742,1610612763,144.0
8809,2016-11-18,1610612743,1610612761,224.0
8810,2016-11-18,1610612747,1610612759,223.0
8811,2016-11-18,1610612758,1610612746,236.0
8812,2016-11-17,1610612764,1610612752,231.0
8813,2016-11-17,1610612748,1610612749,169.0
8814,2016-11-17,1610612745,1610612757,235.0
8815,2016-11-17,1610612750,1610612755,196.0
8816,2016-11-17,1610612762,1610612741,162.0
8817,2016-11-16,1610612755,1610612764,211.0
8818,2016-11-16,1610612753,1610612740,171.0
8819,2016-11-16,1610612754,1610612739,196.0
8820,2016-11-16,1610612738,1610612742,173.0
8821,2016-11-16,1610612752,1610612765,207.0
8822,2016-11-16,1610612737,1610612749,207.0
8823,2016-11-16,1610612760,1610612745,208.0
8824,2016-11-16,1610612761,1610612744,248.0
8825,2016-11-16,1610612743,1610612756,224.0
8826,2016-11-16,1610612746,1610612763,218.0
8827,2016-11-16,1610612758,1610612759,215.0
8828,2016-11-15,1610612739,1610612761,238.0
8829,2016-11-15,1610612748,1610612737,183.0
8830,2016-11-15,1610612750,1610612766,223.0
8831,2016-11-15,1610612757,1610612741,201.0
8832,2016-11-15,1610612747,1610612751,243.0
8833,2016-11-14,1610612754,1610612753,157.0
8834,2016-11-14,1610612752,1610612742,170.0
8835,2016-11-14,1610612765,1610612760,192.0
8836,2016-11-14,1610612740,1610612738,211.0
8837,2016-11-14,1610612745,1610612755,203.0
8838,2016-11-14,1610612759,1610612748,184.0
8839,2016-11-14,1610612762,1610612763,198.0
8840,2016-11-14,1610612746,1610612751,222.0
8841,2016-11-13,1610612739,1610612766,193.0
8842,2016-11-13,1610612760,1610612753,236.0
8843,2016-11-13,1610612750,1610612747,224.0
8844,2016-11-13,1610612744,1610612756,253.0
8845,2016-11-13,1610612757,1610612743,217.0
8846,2016-11-12,1610612740,1610612747,225.0
8847,2016-11-12,1610612754,1610612738,204.0
8848,2016-11-12,1610612761,1610612752,225.0
8849,2016-11-12,1610612737,1610612755,213.0
8850,2016-11-12,1610612741,1610612764,201.0
8851,2016-11-12,1610612745,1610612759,206.0
8852,2016-11-12,1610612750,1610612746,224.0
8853,2016-11-12,1610612748,1610612762,193.0
8854,2016-11-12,1610612749,1610612763,202.0
8855,2016-11-12,1610612743,1610612765,201.0
8856,2016-11-12,1610612756,1610612751,226.0
8857,2016-11-11,1610612755,1610612754,214.0
8858,2016-11-11,1610612764,1610612739,199.0
8859,2016-11-11,1610612766,1610612761,224.0
8860,2016-11-11,1610612753,1610612762,161.0
8861,2016-11-11,1610612738,1610612752,202.0
8862,2016-11-11,1610612760,1610612746,218.0
8863,2016-11-11,1610612759,1610612765,182.0
8864,2016-11-11,1610612757,1610612758,242.0
8865,2016-11-10,1610612749,1610612740,218.0
8866,2016-11-10,1610612748,1610612741,193.0
8867,2016-11-10,1610612743,1610612744,226.0
8868,2016-11-10,1610612758,1610612747,192.0
8869,2016-11-09,1610612752,1610612751,206.0
8870,2016-11-09,1610612764,1610612738,211.0
8871,2016-11-09,1610612766,1610612762,202.0
8872,2016-11-09,1610612753,1610612750,230.0
8873,2016-11-09,1610612754,1610612755,237.0
8874,2016-11-09,1610612737,1610612741,222.0
8875,2016-11-09,1610612760,1610612761,214.0
8876,2016-11-09,1610612756,1610612765,207.0
8877,2016-11-09,1610612759,1610612745,200.0
8878,2016-11-09,1610612746,1610612757,191.0
8879,2016-11-09,1610612744,1610612742,211.0
8880,2016-11-08,1610612739,1610612737,216.0
8881,2016-11-08,1610612751,1610612750,229.0
8882,2016-11-08,1610612763,1610612743,215.0
8883,2016-11-08,1610612757,1610612756,245.0
8884,2016-11-08,1610612747,1610612742,206.0
8885,2016-11-08,1610612758,1610612740,196.0
8886,2016-11-07,1610612755,1610612762,193.0
8887,2016-11-07,1610612764,1610612745,220.0
8888,2016-11-07,1610612766,1610612754,222.0
8889,2016-11-07,1610612741,1610612753,192.0
8890,2016-11-07,1610612760,1610612748,182.0
8891,2016-11-07,1610612746,1610612765,196.0
8892,2016-11-07,1610612744,1610612740,222.0
8893,2016-11-06,1610612752,1610612762,223.0
8894,2016-11-06,1610612763,1610612757,194.0
8895,2016-11-06,1610612761,1610612758,187.0
8896,2016-11-06,1610612742,1610612749,161.0
8897,2016-11-06,1610612738,1610612743,230.0
8898,2016-11-06,1610612747,1610612756,227.0
8899,2016-11-05,1610612760,1610612750,204.0
8900,2016-11-05,1610612755,1610612739,203.0
8901,2016-11-05,1610612753,1610612764,174.0
8902,2016-11-05,1610612765,1610612743,189.0
8903,2016-11-05,1610612754,1610612741,205.0
8904,2016-11-05,1610612737,1610612745,209.0
8905,2016-11-05,1610612749,1610612758,208.0
8906,2016-11-05,1610612759,1610612746,208.0
8907,2016-11-04,1610612764,1610612737,187.0
8908,2016-11-04,1610612761,1610612748,183.0
8909,2016-11-04,1610612751,1610612766,194.0
8910,2016-11-04,1610612741,1610612752,221.0
8911,2016-11-04,1610612763,1610612746,187.0
8912,2016-11-04,1610612740,1610612756,223.0
8913,2016-11-04,1610612742,1610612757,200.0
8914,2016-11-04,1610612762,1610612759,186.0
8915,2016-11-04,1610612747,1610612744,214.0
8916,2016-11-03,1610612753,1610612758,196.0
8917,2016-11-03,1610612749,1610612754,232.0
8918,2016-11-03,1610612750,1610612743,201.0
8919,2016-11-03,1610612739,1610612738,250.0
8920,2016-11-03,1610612744,1610612760,218.0
8921,2016-11-02,1610612764,1610612761,216.0
8922,2016-11-02,1610612766,1610612755,202.0
8923,2016-11-02,1610612751,1610612765,210.0
8924,2016-11-02,1610612752,1610612745,217.0
8925,2016-11-02,1610612737,1610612747,239.0
8926,2016-11-02,1610612763,1610612740,172.0
8927,2016-11-02,1610612738,1610612741,207.0
8928,2016-11-02,1610612762,1610612742,178.0
8929,2016-11-02,1610612756,1610612757,233.0
8930,2016-11-02,1610612746,1610612760,168.0
8931,2016-11-01,1610612739,1610612745,248.0
8932,2016-11-01,1610612755,1610612753,204.0
8933,2016-11-01,1610612754,1610612747,223.0
8934,2016-11-01,1610612748,1610612758,204.0
8935,2016-11-01,1610612765,1610612752,191.0
8936,2016-11-01,1610612740,1610612749,230.0
8937,2016-11-01,1610612750,1610612763,196.0
8938,2016-11-01,1610612759,1610612762,197.0
8939,2016-11-01,1610612757,1610612744,231.0
8940,2016-10-31,1610612761,1610612743,207.0
8941,2016-10-31,1610612751,1610612741,206.0
8942,2016-10-31,1610612737,1610612758,201.0
8943,2016-10-31,1610612746,1610612756,214.0
8944,2016-10-30,1610612746,1610612762,163.0
8945,2016-10-30,1610612756,1610612744,206.0
8946,2016-10-30,1610612748,1610612759,205.0
8947,2016-10-30,1610612765,1610612749,181.0
8948,2016-10-30,1610612760,1610612747,209.0
8949,2016-10-30,1610612763,1610612764,215.0
8950,2016-10-30,1610612745,1610612742,185.0
8951,2016-10-29,1610612755,1610612737,176.0
8952,2016-10-29,1610612766,1610612738,202.0
8953,2016-10-29,1610612752,1610612763,215.0
8954,2016-10-29,1610612739,1610612753,204.0
8955,2016-10-29,1610612741,1610612754,219.0
8956,2016-10-29,1610612749,1610612751,218.0
8957,2016-10-29,1610612759,1610612740,177.0
8958,2016-10-29,1610612743,1610612757,228.0
8959,2016-10-29,1610612758,1610612750,209.0
8960,2016-10-28,1610612761,1610612739,185.0
8961,2016-10-28,1610612751,1610612754,197.0
8962,2016-10-28,1610612765,1610612753,190.0
8963,2016-10-28,1610612760,1610612756,223.0
8964,2016-10-28,1610612748,1610612766,188.0
8965,2016-10-28,1610612742,1610612745,204.0
8966,2016-10-28,1610612762,1610612747,185.0
8967,2016-10-28,1610612740,1610612744,236.0
8968,2016-10-27,1610612737,1610612764,213.0
8969,2016-10-27,1610612741,1610612738,204.0
8970,2016-10-27,1610612758,1610612759,196.0
8971,2016-10-27,1610612757,1610612746,220.0
8972,2016-10-26,1610612753,1610612748,204.0
8973,2016-10-26,1610612754,1610612742,251.0
8974,2016-10-26,1610612738,1610612751,239.0
8975,2016-10-26,1610612761,1610612765,200.0
8976,2016-10-26,1610612749,1610612766,203.0
8977,2016-10-26,1610612763,1610612750,200.0
8978,2016-10-26,1610612740,1610612743,209.0
8979,2016-10-26,1610612755,1610612760,200.0
8980,2016-10-26,1610612756,1610612758,207.0
8981,2016-10-26,1610612747,1610612745,234.0
8982,2016-10-25,1610612739,1610612752,205.0
8983,2016-10-25,1610612757,1610612762,217.0
8984,2016-10-25,1610612744,1610612759,229.0
8985,2016-10-21,1610612764,1610612761,201.0
8986,2016-10-21,1610612748,1610612755,223.0
8987,2016-10-21,1610612750,1610612766,183.0
8988,2016-10-21,1610612759,1610612745,213.0
8989,2016-10-21,1610612743,1610612742,176.0
8990,2016-10-21,1610612747,1610612756,192.0
8991,2016-10-21,1610612744,1610612757,203.0
8992,2016-10-20,1610612766,1610612748,184.0
8993,2016-10-20,1610612753,1610612740,225.0
8994,2016-10-20,1610612751,1610612752,227.0
8995,2016-10-20,1610612741,1610612737,178.0
8996,2016-10-19,1610612738,1610612752,217.0
8997,2016-10-19,1610612765,1610612761,195.0
8998,2016-10-19,1610612749,1610612754,214.0
8999,2016-10-19,1610612750,1610612763,195.0
9000,2016-10-19,1610612742,1610612745,197.0
9001,2016-10-19,1610612762,1610612757,172.0
9002,2016-10-19,1610612747,1610612744,235.0
9003,2016-10-18,1610612739,1610612764,187.0
9004,2016-10-18,1610612737,1610612740,185.0
9005,2016-10-18,1610612748,1610612753,184.0
9006,2016-10-18,1610612760,1610612743,184.0
9007,2016-10-18,1610612758,1610612746,181.0
9008,2016-10-17,1610612738,1610612751,219.0
9009,2016-10-17,1610612765,1610612749,180.0
9010,2016-10-17,1610612741,1610612766,212.0
9011,2016-10-17,1610612762,1610612746,182.0
9012,2016-10-16,1610612753,1610612737,203.0
9013,2016-10-16,1610612760,1610612750,206.0
9014,2016-10-16,1610612757,1610612743,203.0
9015,2016-10-15,1610612755,1610612765,173.0
9016,2016-10-15,1610612758,1610612764,243.0
9017,2016-10-15,1610612752,1610612738,226.0
9018,2016-10-15,1610612748,1610612750,197.0
9019,2016-10-15,1610612745,1610612763,259.0
9020,2016-10-15,1610612749,1610612741,193.0
9021,2016-10-15,1610612747,1610612744,219.0
9022,2016-10-14,1610612753,1610612754,220.0
9023,2016-10-14,1610612741,1610612739,226.0
9024,2016-10-14,1610612759,1610612748,208.0
9025,2016-10-14,1610612743,1610612744,257.0
9026,2016-10-14,1610612756,1610612742,219.0
9027,2016-10-13,1610612764,1610612755,179.0
9028,2016-10-13,1610612751,1610612738,197.0
9029,2016-10-13,1610612737,1610612765,193.0
9030,2016-10-13,1610612760,1610612763,204.0
9031,2016-10-13,1610612739,1610612761,213.0
9032,2016-10-13,1610612746,1610612757,217.0
9033,2016-10-13,1610612747,1610612758,220.0
9034,2016-10-12,1610612740,1610612745,220.0
9035,2016-10-12,1610612753,1610612759,184.0
9036,2016-10-12,1610612754,1610612749,184.0
9037,2016-10-12,1610612750,1610612743,193.0
9038,2016-10-12,1610612762,1610612756,221.0
9039,2016-10-11,1610612748,1610612751,221.0
9040,2016-10-11,1610612763,1610612755,212.0
9041,2016-10-11,1610612742,1610612760,223.0
9042,2016-10-11,1610612747,1610612757,215.0
9043,2016-10-10,1610612766,1610612750,184.0
9044,2016-10-10,1610612752,1610612764,178.0
9045,2016-10-10,1610612737,1610612739,192.0
9046,2016-10-10,1610612765,1610612759,167.0
9047,2016-10-10,1610612746,1610612762,190.0
9048,2016-10-09,1610612745,1610612740,240.0
9049,2016-10-09,1610612747,1610612743,239.0
9050,2016-10-08,1610612738,1610612766,190.0
9051,2016-10-08,1610612752,1610612751,214.0
9052,2016-10-08,1610612739,1610612755,213.0
9053,2016-10-08,1610612741,1610612754,226.0
9054,2016-10-08,1610612748,1610612750,209.0
9055,2016-10-08,1610612749,1610612742,162.0
9056,2016-10-08,1610612759,1610612737,193.0
9057,2016-10-07,1610612757,1610612756,225.0
9058,2016-10-07,1610612747,1610612743,198.0
9059,2016-10-06,1610612755,1610612764,244.0
9060,2016-10-06,1610612754,1610612741,223.0
9061,2016-10-06,1610612751,1610612765,195.0
9062,2016-10-06,1610612766,1610612738,199.0
9063,2016-10-06,1610612763,1610612737,187.0
9064,2016-10-06,1610612744,1610612758,201.0
9065,2016-10-05,1610612739,1610612753,219.0
9066,2016-10-05,1610612756,1610612762,203.0
9067,2016-10-05,1610612746,1610612761,202.0
9068,2016-10-04,1610612755,1610612738,181.0
9069,2016-10-04,1610612764,1610612748,201.0
9070,2016-10-04,1610612740,1610612754,209.0
9071,2016-10-04,1610612745,1610612752,233.0
9072,2016-10-04,1610612747,1610612758,187.0
9073,2016-10-04,1610612744,1610612746,195.0
9074,2016-10-03,1610612741,1610612749,184.0
9075,2016-10-03,1610612763,1610612753,199.0
9076,2016-10-03,1610612742,1610612766,183.0
9077,2016-10-03,1610612761,1610612743,214.0
9078,2016-10-03,1610612756,1610612759,177.0
9079,2016-10-01,1610612761,1610612744,190.0
9080,2016-10-01,1610612740,1610612742,218.0
9081,2016-06-19,1610612744,1610612739,182.0
9082,2016-06-16,1610612739,1610612744,216.0
9083,2016-06-13,1610612744,1610612739,209.0
9084,2016-06-10,1610612739,1610612744,205.0
9085,2016-06-08,1610612739,1610612744,210.0
9086,2016-06-05,1610612744,1610612739,187.0
9087,2016-06-02,1610612744,1610612739,193.0
9088,2016-05-30,1610612744,1610612760,184.0
9089,2016-05-28,1610612760,1610612744,209.0
9090,2016-05-27,1610612761,1610612739,200.0
9091,2016-05-26,1610612744,1610612760,231.0
9092,2016-05-25,1610612739,1610612761,194.0
9093,2016-05-24,1610612760,1610612744,212.0
9094,2016-05-23,1610612761,1610612739,204.0
9095,2016-05-22,1610612760,1610612744,238.0
9096,2016-05-21,1610612761,1610612739,183.0
9097,2016-05-19,1610612739,1610612761,197.0
9098,2016-05-18,1610612744,1610612760,209.0
9099,2016-05-17,1610612739,1610612761,199.0
9100,2016-05-16,1610612744,1610612760,210.0
9101,2016-05-15,1610612761,1610612748,205.0
9102,2016-05-13,1610612748,1610612761,194.0
9103,2016-05-12,1610612760,1610612759,212.0
9104,2016-05-11,1610612761,1610612748,190.0
9105,2016-05-11,1610612744,1610612757,246.0
9106,2016-05-10,1610612759,1610612760,186.0
9107,2016-05-09,1610612748,1610612761,181.0
9108,2016-05-09,1610612757,1610612744,257.0
9109,2016-05-08,1610612737,1610612739,199.0
9110,2016-05-08,1610612760,1610612759,208.0
9111,2016-05-07,1610612748,1610612761,186.0
9112,2016-05-07,1610612757,1610612744,228.0
9113,2016-05-06,1610612737,1610612739,229.0
9114,2016-05-06,1610612760,1610612759,196.0
9115,2016-05-05,1610612761,1610612748,188.0
9116,2016-05-04,1610612739,1610612737,221.0
9117,2016-05-03,1610612761,1610612748,198.0
9118,2016-05-03,1610612744,1610612757,209.0
9119,2016-05-02,1610612739,1610612737,197.0
9120,2016-05-02,1610612759,1610612760,195.0
9121,2016-05-01,1610612748,1610612766,179.0
9122,2016-05-01,1610612744,1610612757,224.0
9123,2016-05-01,1610612761,1610612754,173.0
9124,2016-04-30,1610612759,1610612760,216.0
9125,2016-04-29,1610612754,1610612761,184.0
9126,2016-04-29,1610612766,1610612748,187.0
9127,2016-04-29,1610612757,1610612746,209.0
9128,2016-04-28,1610612738,1610612737,196.0
9129,2016-04-27,1610612748,1610612766,178.0
9130,2016-04-27,1610612746,1610612757,206.0
9131,2016-04-27,1610612744,1610612745,195.0
9132,2016-04-26,1610612761,1610612754,201.0
9133,2016-04-26,1610612737,1610612738,193.0
9134,2016-04-25,1610612766,1610612748,174.0
9135,2016-04-25,1610612760,1610612742,222.0
9136,2016-04-25,1610612757,1610612746,182.0
9137,2016-04-24,1610612763,1610612759,211.0
9138,2016-04-24,1610612745,1610612744,215.0
9139,2016-04-24,1610612738,1610612737,199.0
9140,2016-04-24,1610612765,1610612739,198.0
9141,2016-04-23,1610612754,1610612761,183.0
9142,2016-04-23,1610612766,1610612748,176.0
9143,2016-04-23,1610612742,1610612760,227.0
9144,2016-04-23,1610612757,1610612746,184.0
9145,2016-04-22,1610612765,1610612739,192.0
9146,2016-04-22,1610612738,1610612737,214.0
9147,2016-04-22,1610612763,1610612759,183.0
9148,2016-04-21,1610612742,1610612760,233.0
9149,2016-04-21,1610612754,1610612761,186.0
9150,2016-04-21,1610612745,1610612744,193.0
9151,2016-04-20,1610612748,1610612766,218.0
9152,2016-04-20,1610612739,1610612765,197.0
9153,2016-04-20,1610612746,1610612757,183.0
9154,2016-04-19,1610612737,1610612738,161.0
9155,2016-04-19,1610612759,1610612763,162.0
9156,2016-04-18,1610612761,1610612754,185.0
9157,2016-04-18,1610612760,1610612742,169.0
9158,2016-04-18,1610612744,1610612745,221.0
9159,2016-04-17,1610612739,1610612765,207.0
9160,2016-04-17,1610612748,1610612766,214.0
9161,2016-04-17,1610612759,1610612763,180.0
9162,2016-04-17,1610612746,1610612757,210.0
9163,2016-04-16,1610612761,1610612754,190.0
9164,2016-04-16,1610612744,1610612745,182.0
9165,2016-04-16,1610612737,1610612738,203.0
9166,2016-04-16,1610612760,1610612742,178.0
9167,2016-04-13,1610612738,1610612748,186.0
9168,2016-04-13,1610612751,1610612761,199.0
9169,2016-04-13,1610612766,1610612753,220.0
9170,2016-04-13,1610612739,1610612765,222.0
9171,2016-04-13,1610612764,1610612737,207.0
9172,2016-04-13,1610612741,1610612755,220.0
9173,2016-04-13,1610612742,1610612759,187.0
9174,2016-04-13,1610612745,1610612758,197.0
9175,2016-04-13,1610612749,1610612754,189.0
9176,2016-04-13,1610612750,1610612740,253.0
9177,2016-04-13,1610612744,1610612763,229.0
9178,2016-04-13,1610612747,1610612762,197.0
9179,2016-04-13,1610612756,1610612746,219.0
9180,2016-04-13,1610612757,1610612743,206.0
9181,2016-04-12,1610612754,1610612752,192.0
9182,2016-04-12,1610612765,1610612748,192.0
9183,2016-04-12,1610612761,1610612755,220.0
9184,2016-04-12,1610612759,1610612760,200.0
9185,2016-04-12,1610612746,1610612763,194.0
9186,2016-04-11,1610612739,1610612737,203.0
9187,2016-04-11,1610612753,1610612749,205.0
9188,2016-04-11,1610612738,1610612766,214.0
9189,2016-04-11,1610612751,1610612764,231.0
9190,2016-04-11,1610612750,1610612745,234.0
9191,2016-04-11,1610612740,1610612741,237.0
9192,2016-04-11,1610612760,1610612747,191.0
9193,2016-04-11,1610612762,1610612742,193.0
9194,2016-04-11,1610612756,1610612758,206.0
9195,2016-04-10,1610612764,1610612766,211.0
9196,2016-04-10,1610612745,1610612747,240.0
9197,2016-04-10,1610612746,1610612742,189.0
9198,2016-04-10,1610612755,1610612749,217.0
9199,2016-04-10,1610612743,1610612762,184.0
9200,2016-04-10,1610612754,1610612751,234.0
9201,2016-04-10,1610612748,1610612753,214.0
9202,2016-04-10,1610612759,1610612744,178.0
9203,2016-04-10,1610612752,1610612761,182.0
9204,2016-04-09,1610612740,1610612756,221.0
9205,2016-04-09,1610612737,1610612738,225.0
9206,2016-04-09,1610612763,1610612744,199.0
9207,2016-04-09,1610612741,1610612739,207.0
9208,2016-04-09,1610612757,1610612750,211.0
9209,2016-04-09,1610612758,1610612760,226.0
9210,2016-04-08,1610612766,1610612751,212.0
9211,2016-04-08,1610612753,1610612748,221.0
9212,2016-04-08,1610612755,1610612752,211.0
9213,2016-04-08,1610612738,1610612749,233.0
9214,2016-04-08,1610612765,1610612764,211.0
9215,2016-04-08,1610612761,1610612754,209.0
9216,2016-04-08,1610612740,1610612747,212.0
9217,2016-04-08,1610612742,1610612763,196.0
9218,2016-04-08,1610612743,1610612759,200.0
9219,2016-04-08,1610612762,1610612746,201.0
9220,2016-04-07,1610612737,1610612761,182.0
9221,2016-04-07,1610612748,1610612741,204.0
9222,2016-04-07,1610612745,1610612756,239.0
9223,2016-04-07,1610612758,1610612750,202.0
9224,2016-04-07,1610612744,1610612759,213.0
9225,2016-04-06,1610612754,1610612739,232.0
9226,2016-04-06,1610612753,1610612765,212.0
9227,2016-04-06,1610612764,1610612751,224.0
9228,2016-04-06,1610612738,1610612740,201.0
9229,2016-04-06,1610612752,1610612766,208.0
9230,2016-04-06,1610612742,1610612745,174.0
9231,2016-04-06,1610612757,1610612760,235.0
9232,2016-04-06,1610612747,1610612746,172.0
9233,2016-04-05,1610612755,1610612740,200.0
9234,2016-04-05,1610612761,1610612766,186.0
9235,2016-04-05,1610612748,1610612765,196.0
9236,2016-04-05,1610612737,1610612756,193.0
9237,2016-04-05,1610612763,1610612741,200.0
9238,2016-04-05,1610612749,1610612739,189.0
9239,2016-04-05,1610612743,1610612760,226.0
9240,2016-04-05,1610612762,1610612759,174.0
9241,2016-04-05,1610612758,1610612757,222.0
9242,2016-04-05,1610612744,1610612750,241.0
9243,2016-04-05,1610612746,1610612747,184.0
9244,2016-04-03,1610612751,1610612740,193.0
9245,2016-04-03,1610612739,1610612766,215.0
9246,2016-04-03,1610612745,1610612760,228.0
9247,2016-04-03,1610612750,1610612742,166.0
9248,2016-04-03,1610612746,1610612764,223.0
9249,2016-04-03,1610612753,1610612763,226.0
9250,2016-04-03,1610612756,1610612762,187.0
9251,2016-04-03,1610612749,1610612741,200.0
9252,2016-04-03,1610612752,1610612754,179.0
9253,2016-04-03,1610612744,1610612757,247.0
9254,2016-04-03,1610612747,1610612738,207.0
9255,2016-04-02,1610612755,1610612754,217.0
9256,2016-04-02,1610612741,1610612765,184.0
9257,2016-04-02,1610612759,1610612761,197.0
9258,2016-04-02,1610612743,1610612758,221.0
9259,2016-04-02,1610612757,1610612748,203.0
9260,2016-04-01,1610612766,1610612755,191.0
9261,2016-04-01,1610612765,1610612742,187.0
9262,2016-04-01,1610612752,1610612751,196.0
9263,2016-04-01,1610612737,1610612739,218.0
9264,2016-04-01,1610612763,1610612761,194.0
9265,2016-04-01,1610612749,1610612753,223.0
9266,2016-04-01,1610612762,1610612750,183.0
9267,2016-04-01,1610612758,1610612748,218.0
9268,2016-04-01,1610612744,1610612738,215.0
9269,2016-04-01,1610612756,1610612764,205.0
9270,2016-03-31,1610612739,1610612751,194.0
9271,2016-03-31,1610612754,1610612753,208.0
9272,2016-03-31,1610612745,1610612741,203.0
9273,2016-03-31,1610612740,1610612743,196.0
9274,2016-03-31,1610612760,1610612746,236.0
9275,2016-03-31,1610612757,1610612738,225.0
9276,2016-03-30,1610612761,1610612737,202.0
9277,2016-03-30,1610612763,1610612743,214.0
9278,2016-03-30,1610612749,1610612756,199.0
9279,2016-03-30,1610612750,1610612746,178.0
9280,2016-03-30,1610612742,1610612752,180.0
9281,2016-03-30,1610612759,1610612740,192.0
9282,2016-03-30,1610612762,1610612744,199.0
9283,2016-03-30,1610612758,1610612764,231.0
9284,2016-03-30,1610612747,1610612748,202.0
9285,2016-03-29,1610612754,1610612741,194.0
9286,2016-03-29,1610612753,1610612751,244.0
9287,2016-03-29,1610612755,1610612766,185.0
9288,2016-03-29,1610612765,1610612760,170.0
9289,2016-03-29,1610612739,1610612745,206.0
9290,2016-03-29,1610612744,1610612764,196.0
9291,2016-03-28,1610612748,1610612751,209.0
9292,2016-03-28,1610612761,1610612760,219.0
9293,2016-03-28,1610612741,1610612737,202.0
9294,2016-03-28,1610612763,1610612759,188.0
9295,2016-03-28,1610612750,1610612756,237.0
9296,2016-03-28,1610612740,1610612752,190.0
9297,2016-03-28,1610612743,1610612742,185.0
9298,2016-03-28,1610612762,1610612747,198.0
9299,2016-03-28,1610612757,1610612758,198.0
9300,2016-03-28,1610612746,1610612738,204.0
9301,2016-03-27,1610612746,1610612743,195.0
9302,2016-03-27,1610612754,1610612745,205.0
9303,2016-03-27,1610612758,1610612742,244.0
9304,2016-03-27,1610612744,1610612755,222.0
9305,2016-03-27,1610612747,1610612764,189.0
9306,2016-03-26,1610612751,1610612754,230.0
9307,2016-03-26,1610612753,1610612741,200.0
9308,2016-03-26,1610612740,1610612761,206.0
9309,2016-03-26,1610612765,1610612737,207.0
9310,2016-03-26,1610612752,1610612739,200.0
9311,2016-03-26,1610612750,1610612762,177.0
9312,2016-03-26,1610612760,1610612759,203.0
9313,2016-03-26,1610612749,1610612766,206.0
9314,2016-03-26,1610612756,1610612738,201.0
9315,2016-03-26,1610612757,1610612755,213.0
9316,2016-03-25,1610612764,1610612750,261.0
9317,2016-03-25,1610612765,1610612766,217.0
9318,2016-03-25,1610612748,1610612753,205.0
9319,2016-03-25,1610612737,1610612749,191.0
9320,2016-03-25,1610612745,1610612761,221.0
9321,2016-03-25,1610612759,1610612763,214.0
9322,2016-03-25,1610612758,1610612756,210.0
9323,2016-03-25,1610612744,1610612742,248.0
9324,2016-03-25,1610612747,1610612743,221.0
9325,2016-03-24,1610612754,1610612740,176.0
9326,2016-03-24,1610612751,1610612739,199.0
9327,2016-03-24,1610612752,1610612741,200.0
9328,2016-03-24,1610612760,1610612762,204.0
9329,2016-03-24,1610612746,1610612757,190.0
9330,2016-03-23,1610612764,1610612737,223.0
9331,2016-03-23,1610612739,1610612749,217.0
9332,2016-03-23,1610612738,1610612761,170.0
9333,2016-03-23,1610612765,1610612753,220.0
9334,2016-03-23,1610612741,1610612752,222.0
9335,2016-03-23,1610612745,1610612762,176.0
9336,2016-03-23,1610612750,1610612758,217.0
9337,2016-03-23,1610612759,1610612748,200.0
9338,2016-03-23,1610612743,1610612755,207.0
9339,2016-03-23,1610612756,1610612747,226.0
9340,2016-03-23,1610612757,1610612742,212.0
9341,2016-03-23,1610612744,1610612746,212.0
9342,2016-03-22,1610612751,1610612766,205.0
9343,2016-03-22,1610612740,1610612748,212.0
9344,2016-03-22,1610612760,1610612745,218.0
9345,2016-03-22,1610612747,1610612763,207.0
9346,2016-03-21,1610612766,1610612759,179.0
9347,2016-03-21,1610612739,1610612743,215.0
9348,2016-03-21,1610612754,1610612755,166.0
9349,2016-03-21,1610612738,1610612753,203.0
9350,2016-03-21,1610612765,1610612749,183.0
9351,2016-03-21,1610612737,1610612764,219.0
9352,2016-03-21,1610612741,1610612758,211.0
9353,2016-03-21,1610612750,1610612744,213.0
9354,2016-03-21,1610612756,1610612763,200.0
9355,2016-03-20,1610612742,1610612757,252.0
9356,2016-03-20,1610612761,1610612753,205.0
9357,2016-03-20,1610612755,1610612738,225.0
